Price,Open,High,Low,Close,Volume,Adj Close
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2015-02-19 00:00:00+00:00,209.41000366210938,210.4199981689453,209.24000549316406,209.97999572753906,91462500,177.00933837890625
2015-02-20 00:00:00+00:00,209.47999572753906,211.3300018310547,208.72999572753906,211.24000549316406,140896400,178.07151794433594
2015-02-23 00:00:00+00:00,210.94000244140625,211.2100067138672,210.47999572753906,211.2100067138672,74411100,178.04623413085938
2015-02-24 00:00:00+00:00,211.1199951171875,212.0500030517578,210.75999450683594,211.80999755859375,72472300,178.55201721191406
2015-02-25 00:00:00+00:00,211.66000366210938,212.24000549316406,211.22000122070312,211.6300048828125,73061700,178.40028381347656
2015-02-26 00:00:00+00:00,211.52000427246094,211.7100067138672,210.64999389648438,211.3800048828125,72697900,178.18951416015625
2015-02-27 00:00:00+00:00,211.25999450683594,211.5800018310547,210.60000610351562,210.66000366210938,108076000,177.5825958251953
2015-03-02 00:00:00+00:00,210.77999877929688,212.05999755859375,210.72000122070312,211.99000549316406,87491400,178.70376586914062
2015-03-03 00:00:00+00:00,211.47000122070312,212.0500030517578,210.0800018310547,211.1199951171875,110325800,177.97035217285156
2015-03-04 00:00:00+00:00,210.39999389648438,210.49000549316406,209.05999755859375,210.22999572753906,114497200,177.22006225585938
2015-03-05 00:00:00+00:00,210.6199951171875,210.8000030517578,209.85000610351562,210.4600067138672,76873000,177.4139862060547
2015-03-06 00:00:00+00:00,209.4199981689453,209.94000244140625,207.10000610351562,207.5,188128000,174.91871643066406
2015-03-09 00:00:00+00:00,207.74000549316406,208.7899932861328,207.5500030517578,208.36000061035156,89818900,175.64370727539062
2015-03-10 00:00:00+00:00,206.7100067138672,206.80999755859375,204.92999267578125,204.97999572753906,157121300,172.79441833496094
2015-03-11 00:00:00+00:00,205.2899932861328,205.5,204.39999389648438,204.5,110145700,172.38978576660156
2015-03-12 00:00:00+00:00,205.25999450683594,207.17999267578125,205.1999969482422,207.10000610351562,93993500,174.58155822753906
2015-03-13 00:00:00+00:00,206.77000427246094,207.92999267578125,204.5800018310547,205.8300018310547,162410900,173.51097106933594
2015-03-16 00:00:00+00:00,206.7100067138672,208.69000244140625,205.86000061035156,208.5800018310547,136099200,175.8291473388672
2015-03-17 00:00:00+00:00,207.69000244140625,208.4199981689453,206.97999572753906,207.9600067138672,94510400,175.30650329589844
2015-03-18 00:00:00+00:00,207.38999938964844,211.27000427246094,206.6199951171875,210.4600067138672,228808500,177.4139862060547
2015-03-19 00:00:00+00:00,209.9600067138672,210.47000122070312,209.02999877929688,209.5,117917300,176.60467529296875
2015-03-20 00:00:00+00:00,209.7100067138672,211.02000427246094,209.49000549316406,210.41000366210938,177715100,178.16360473632812
2015-03-23 00:00:00+00:00,210.4199981689453,211.11000061035156,210.0,210.0,71784500,177.81643676757812
2015-03-24 00:00:00+00:00,209.85000610351562,210.39999389648438,208.74000549316406,208.82000732421875,77805300,176.8172607421875
2015-03-25 00:00:00+00:00,209.07000732421875,209.35000610351562,205.7100067138672,205.75999450683594,159521700,174.22618103027344
2015-03-26 00:00:00+00:00,204.9600067138672,206.3699951171875,204.1199951171875,205.27000427246094,153067200,173.81129455566406
2015-03-27 00:00:00+00:00,205.1300048828125,205.9499969482422,204.89999389648438,205.74000549316406,118939000,174.2092742919922
2015-03-30 00:00:00+00:00,206.97999572753906,208.61000061035156,206.9600067138672,208.25,96180400,176.33465576171875
2015-03-31 00:00:00+00:00,207.25999450683594,208.10000610351562,206.36000061035156,206.42999267578125,126768700,174.7935028076172
2015-04-01 00:00:00+00:00,206.38999938964844,206.4199981689453,204.50999450683594,205.6999969482422,137303600,174.17539978027344
2015-04-02 00:00:00+00:00,205.6199951171875,206.97999572753906,205.39999389648438,206.44000244140625,86900900,174.80198669433594
2015-04-06 00:00:00+00:00,205.3699951171875,208.4499969482422,205.2100067138672,207.8300018310547,114368200,175.97894287109375
2015-04-07 00:00:00+00:00,207.86000061035156,208.75999450683594,207.24000549316406,207.27999877929688,81236300,175.51327514648438
2015-04-08 00:00:00+00:00,207.5500030517578,208.50999450683594,207.0800018310547,207.97999572753906,89351900,176.10595703125
2015-04-09 00:00:00+00:00,207.77999877929688,209.17999267578125,207.19000244140625,208.89999389648438,85548900,176.885009765625
2015-04-10 00:00:00+00:00,209.1999969482422,210.08999633789062,208.9600067138672,210.0399932861328,72722900,177.8502960205078
2015-04-13 00:00:00+00:00,209.8699951171875,210.6300048828125,209.02999877929688,209.08999633789062,74436600,177.04588317871094
2015-04-14 00:00:00+00:00,208.85000610351562,209.7100067138672,208.10000610351562,209.49000549316406,75099900,177.3845672607422
2015-04-15 00:00:00+00:00,210.0500030517578,211.0399932861328,209.9499969482422,210.42999267578125,99529300,178.18051147460938
2015-04-16 00:00:00+00:00,210.02999877929688,210.97999572753906,209.7899932861328,210.3699951171875,68934900,178.1296844482422
2015-04-17 00:00:00+00:00,208.94000244140625,209.22999572753906,207.00999450683594,207.9499969482422,191113200,176.0806121826172
2015-04-20 00:00:00+00:00,209.05999755859375,210.25,208.9600067138672,209.85000610351562,92189500,177.68943786621094
2015-04-21 00:00:00+00:00,210.6699981689453,210.86000061035156,209.24000549316406,209.60000610351562,72559800,177.47769165039062
2015-04-22 00:00:00+00:00,210.00999450683594,210.85000610351562,208.89999389648438,210.6300048828125,78264600,178.349853515625
2015-04-23 00:00:00+00:00,210.14999389648438,211.94000244140625,210.00999450683594,211.16000366210938,102585900,178.79864501953125
2015-04-24 00:00:00+00:00,211.66000366210938,211.97000122070312,211.11000061035156,211.64999389648438,61327400,179.2135009765625
2015-04-27 00:00:00+00:00,212.3300018310547,212.47999572753906,210.5399932861328,210.77000427246094,79358100,178.4683837890625
2015-04-28 00:00:00+00:00,210.74000549316406,211.5,209.3300018310547,211.44000244140625,86863500,179.0357208251953
2015-04-29 00:00:00+00:00,210.3699951171875,211.2899932861328,209.60000610351562,210.57000732421875,125684900,178.29904174804688
2015-04-30 00:00:00+00:00,209.8800048828125,210.35000610351562,207.6199951171875,208.4600067138672,161304900,176.51242065429688
2015-05-01 00:00:00+00:00,209.39999389648438,210.77000427246094,209.27999877929688,210.72000122070312,103399700,178.42605590820312
2015-05-04 00:00:00+00:00,211.22999572753906,212.02000427246094,211.10000610351562,211.32000732421875,70927200,178.9341583251953
2015-05-05 00:00:00+00:00,211.02999877929688,211.4600067138672,208.72999572753906,208.89999389648438,113326200,176.885009765625
2015-05-06 00:00:00+00:00,209.55999755859375,209.92999267578125,206.75999450683594,208.0399932861328,135060200,176.15676879882812
2015-05-07 00:00:00+00:00,207.9199981689453,209.3800048828125,207.52000427246094,208.8699951171875,88244900,176.85955810546875
2015-05-08 00:00:00+00:00,210.8800048828125,211.86000061035156,210.77999877929688,211.6199951171875,155877300,179.1881561279297
2015-05-11 00:00:00+00:00,211.57000732421875,211.88999938964844,210.52000427246094,210.61000061035156,75708100,178.33291625976562
2015-05-12 00:00:00+00:00,209.61000061035156,210.6300048828125,208.6199951171875,209.97999572753906,119727600,177.79945373535156
2015-05-13 00:00:00+00:00,210.47000122070312,211.22000122070312,209.74000549316406,210.02000427246094,94667900,177.83338928222656
2015-05-14 00:00:00+00:00,211.24000549316406,212.32000732421875,210.91000366210938,212.2100067138672,95934000,179.6876983642578
2015-05-15 00:00:00+00:00,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,76510100,179.88243103027344
2015-05-18 00:00:00+00:00,212.24000549316406,213.39999389648438,212.16000366210938,213.10000610351562,74549700,180.4413299560547
2015-05-19 00:00:00+00:00,213.24000549316406,213.57000732421875,212.69000244140625,213.02999877929688,72114600,180.382080078125
2015-05-20 00:00:00+00:00,213.14999389648438,213.77999877929688,212.5,212.8800048828125,76857500,180.25503540039062
2015-05-21 00:00:00+00:00,212.7100067138672,213.75,212.50999450683594,213.5,64764600,180.78001403808594
2015-05-22 00:00:00+00:00,213.0399932861328,213.5399932861328,212.91000366210938,212.99000549316406,57433500,180.34814453125
2015-05-26 00:00:00+00:00,212.39999389648438,212.91000366210938,210.1999969482422,210.6999969482422,124308600,178.40911865234375
2015-05-27 00:00:00+00:00,211.25,212.97999572753906,210.75999450683594,212.6999969482422,93214000,180.10256958007812
2015-05-28 00:00:00+00:00,212.3300018310547,212.58999633789062,211.6300048828125,212.4600067138672,74974600,179.89935302734375
2015-05-29 00:00:00+00:00,212.3800048828125,212.42999267578125,210.82000732421875,211.13999938964844,124919600,178.78173828125
2015-06-01 00:00:00+00:00,211.94000244140625,212.33999633789062,210.6199951171875,211.57000732421875,93338800,179.1457977294922
2015-06-02 00:00:00+00:00,211.02000427246094,212.19000244140625,210.27000427246094,211.36000061035156,91531000,178.9679718017578
2015-06-03 00:00:00+00:00,212.0,212.6699981689453,211.3300018310547,211.9199981689453,87820900,179.44216918945312
2015-06-04 00:00:00+00:00,211.07000732421875,211.86000061035156,209.75,210.1300048828125,151882800,177.92648315429688
2015-06-05 00:00:00+00:00,209.9499969482422,210.5800018310547,208.97999572753906,209.77000427246094,121704700,177.62167358398438
2015-06-08 00:00:00+00:00,209.63999938964844,209.82000732421875,208.38999938964844,208.47999572753906,89063300,176.5293731689453
2015-06-09 00:00:00+00:00,208.4499969482422,209.10000610351562,207.69000244140625,208.4499969482422,105034700,176.50396728515625
2015-06-10 00:00:00+00:00,209.3699951171875,211.41000366210938,209.3000030517578,210.9499969482422,134551300,178.6208038330078
2015-06-11 00:00:00+00:00,211.47999572753906,212.08999633789062,211.1999969482422,211.6300048828125,73876400,179.1966094970703
2015-06-12 00:00:00+00:00,210.63999938964844,211.47999572753906,209.67999267578125,210.00999450683594,135382400,177.8249053955078
2015-06-15 00:00:00+00:00,208.63999938964844,209.4499969482422,207.7899932861328,209.11000061035156,124384200,177.0628204345703
2015-06-16 00:00:00+00:00,208.92999267578125,210.35000610351562,208.72000122070312,210.25,85308200,178.02810668945312
2015-06-17 00:00:00+00:00,210.58999633789062,211.32000732421875,209.36000061035156,210.58999633789062,126708600,178.3159942626953
2015-06-18 00:00:00+00:00,211.30999755859375,213.33999633789062,210.6300048828125,212.77999877929688,165867900,180.17037963867188
2015-06-19 00:00:00+00:00,211.4600067138672,211.5500030517578,210.36000061035156,210.80999755859375,130478700,179.37051391601562
2015-06-22 00:00:00+00:00,211.91000366210938,212.58999633789062,211.63999938964844,211.88999938964844,70696000,180.2895050048828
2015-06-23 00:00:00+00:00,212.13999938964844,212.44000244140625,211.57000732421875,212.0399932861328,68476800,180.41709899902344
2015-06-24 00:00:00+00:00,211.72000122070312,212.1699981689453,210.47000122070312,210.5,92307300,179.10678100585938
2015-06-25 00:00:00+00:00,211.10000610351562,211.25,209.77000427246094,209.86000061035156,97107400,178.56219482421875
2015-06-26 00:00:00+00:00,210.2899932861328,210.5800018310547,209.16000366210938,209.82000732421875,104174800,178.52821350097656
2015-06-29 00:00:00+00:00,208.0500030517578,209.8300018310547,205.3300018310547,205.4199981689453,202621300,174.78439331054688
2015-06-30 00:00:00+00:00,207.25999450683594,207.32000732421875,205.27999877929688,205.85000610351562,182925100,175.15023803710938
2015-07-01 00:00:00+00:00,207.72999572753906,208.02999877929688,206.55999755859375,207.5,135979900,176.55416870117188
2015-07-02 00:00:00+00:00,208.07000732421875,208.27000427246094,206.80999755859375,207.30999755859375,104373700,176.3925018310547
2015-07-06 00:00:00+00:00,205.77000427246094,207.64999389648438,205.52999877929688,206.72000122070312,117975400,175.89048767089844
2015-07-07 00:00:00+00:00,206.9600067138672,208.1699981689453,204.11000061035156,208.02000427246094,173820200,176.99664306640625
2015-07-08 00:00:00+00:00,206.4199981689453,206.75999450683594,204.25,204.52999877929688,164020100,174.02708435058594
2015-07-09 00:00:00+00:00,207.0399932861328,207.35000610351562,204.77000427246094,204.89999389648438,144113100,174.34193420410156
2015-07-10 00:00:00+00:00,207.2899932861328,207.97999572753906,204.9499969482422,207.47999572753906,129456900,176.5371856689453
2015-07-13 00:00:00+00:00,208.99000549316406,209.89999389648438,208.94000244140625,209.77000427246094,106069400,178.48565673828125
2015-07-14 00:00:00+00:00,209.72000122070312,211.0500030517578,209.64999389648438,210.67999267578125,81709600,179.25990295410156
2015-07-15 00:00:00+00:00,210.72999572753906,211.27999877929688,210.0399932861328,210.61000061035156,97914100,179.2003936767578
2015-07-16 00:00:00+00:00,211.8699951171875,212.3000030517578,211.5800018310547,212.3000030517578,106683300,180.63829040527344
2015-07-17 00:00:00+00:00,212.2899932861328,212.5500030517578,211.8000030517578,212.47999572753906,89030000,180.79147338867188
2015-07-20 00:00:00+00:00,212.75,213.17999267578125,212.2100067138672,212.58999633789062,70446800,180.88504028320312
2015-07-21 00:00:00+00:00,212.42999267578125,212.74000549316406,211.38999938964844,211.75,77965000,180.1703643798828
2015-07-22 00:00:00+00:00,210.92999267578125,211.77000427246094,210.88999938964844,211.3699951171875,88667900,179.84703063964844
2015-07-23 00:00:00+00:00,211.52999877929688,211.64999389648438,209.75,210.17999267578125,90509100,178.8345184326172
2015-07-24 00:00:00+00:00,210.3000030517578,210.3699951171875,207.60000610351562,208.0,117755000,176.97962951660156
2015-07-27 00:00:00+00:00,206.94000244140625,207.5500030517578,206.25999450683594,206.7899932861328,132361100,175.9500732421875
2015-07-28 00:00:00+00:00,207.7899932861328,209.5,206.8000030517578,209.3300018310547,123544800,178.11126708984375
2015-07-29 00:00:00+00:00,209.47999572753906,211.0399932861328,209.30999755859375,210.77000427246094,105791300,179.3365020751953
2015-07-30 00:00:00+00:00,210.16000366210938,211.02000427246094,209.4199981689453,210.82000732421875,91304400,179.37899780273438
2015-07-31 00:00:00+00:00,211.4199981689453,211.4499969482422,210.16000366210938,210.5,103266900,179.10678100585938
2015-08-03 00:00:00+00:00,210.4600067138672,210.52999877929688,208.64999389648438,209.7899932861328,113965700,178.50265502929688
2015-08-04 00:00:00+00:00,209.6999969482422,210.25,208.8000030517578,209.3800048828125,81820800,178.15383911132812
2015-08-05 00:00:00+00:00,210.4499969482422,211.30999755859375,209.72999572753906,210.07000732421875,85786800,178.74090576171875
2015-08-06 00:00:00+00:00,210.2899932861328,210.4199981689453,207.64999389648438,208.35000610351562,116030800,177.2774200439453
2015-08-07 00:00:00+00:00,208.16000366210938,208.33999633789062,206.8699951171875,207.9499969482422,117858000,176.93707275390625
2015-08-10 00:00:00+00:00,209.27999877929688,210.6699981689453,209.27999877929688,210.57000732421875,80270700,179.1663055419922
2015-08-11 00:00:00+00:00,208.97000122070312,209.47000122070312,207.75999450683594,208.6699981689453,126081400,177.5497283935547
2015-08-12 00:00:00+00:00,207.11000061035156,209.13999938964844,205.36000061035156,208.9199981689453,172123700,177.7624053955078
2015-08-13 00:00:00+00:00,208.72999572753906,209.5500030517578,208.00999450683594,208.66000366210938,89383300,177.54116821289062
2015-08-14 00:00:00+00:00,208.42999267578125,209.50999450683594,208.25999450683594,209.4199981689453,72786500,178.18785095214844
2015-08-17 00:00:00+00:00,208.7100067138672,210.58999633789062,208.16000366210938,210.58999633789062,79072600,179.18333435058594
2015-08-18 00:00:00+00:00,210.25999450683594,210.67999267578125,209.6999969482422,209.97999572753906,71692700,178.66427612304688
2015-08-19 00:00:00+00:00,209.08999633789062,210.00999450683594,207.35000610351562,208.32000732421875,172946000,177.25192260742188
2015-08-20 00:00:00+00:00,206.50999450683594,208.2899932861328,203.89999389648438,203.97000122070312,194327900,173.55064392089844
2015-08-21 00:00:00+00:00,201.72999572753906,203.94000244140625,197.52000427246094,197.8300018310547,346588500,168.32630920410156
2015-08-24 00:00:00+00:00,187.49000549316406,197.47999572753906,182.39999389648438,189.5,507244300,161.2386474609375
2015-08-25 00:00:00+00:00,195.42999267578125,195.4499969482422,186.9199981689453,187.27000427246094,369833100,159.3412322998047
2015-08-26 00:00:00+00:00,192.0800018310547,194.7899932861328,188.3699951171875,194.4600067138672,339257000,165.4589080810547
2015-08-27 00:00:00+00:00,197.02000427246094,199.4199981689453,195.2100067138672,199.27000427246094,274143900,169.5515594482422
2015-08-28 00:00:00+00:00,198.5,199.83999633789062,197.9199981689453,199.27999877929688,160414400,169.56005859375
2015-08-31 00:00:00+00:00,198.11000061035156,199.1300048828125,197.00999450683594,197.6699981689453,163298800,168.19015502929688
2015-09-01 00:00:00+00:00,193.1199951171875,194.77000427246094,190.72999572753906,191.77000427246094,256000400,163.17013549804688
2015-09-02 00:00:00+00:00,194.6199951171875,195.4600067138672,192.4199981689453,195.41000366210938,160269300,166.26724243164062
2015-09-03 00:00:00+00:00,196.25999450683594,198.0500030517578,194.9600067138672,195.5500030517578,152087800,166.38636779785156
2015-09-04 00:00:00+00:00,192.85000610351562,193.86000061035156,191.61000061035156,192.58999633789062,207081000,163.86776733398438
2015-09-08 00:00:00+00:00,195.94000244140625,197.61000061035156,195.1699981689453,197.42999267578125,116025700,167.98599243164062
2015-09-09 00:00:00+00:00,199.32000732421875,199.47000122070312,194.35000610351562,194.7899932861328,149347700,165.73971557617188
2015-09-10 00:00:00+00:00,194.55999755859375,197.22000122070312,194.25,195.85000610351562,158611100,166.64163208007812
2015-09-11 00:00:00+00:00,195.3800048828125,196.82000732421875,194.52999877929688,196.74000549316406,119691200,167.3988800048828
2015-09-14 00:00:00+00:00,196.9499969482422,197.00999450683594,195.42999267578125,196.00999450683594,79452000,166.77772521972656
2015-09-15 00:00:00+00:00,196.61000061035156,198.99000549316406,195.9600067138672,198.4600067138672,113806200,168.86239624023438
2015-09-16 00:00:00+00:00,198.82000732421875,200.41000366210938,198.41000366210938,200.17999267578125,99581600,170.32589721679688
2015-09-17 00:00:00+00:00,200.02000427246094,202.88999938964844,199.27999877929688,199.72999572753906,276046600,169.94296264648438
2015-09-18 00:00:00+00:00,195.7100067138672,198.67999267578125,194.9600067138672,195.4499969482422,223657500,167.16586303710938
2015-09-21 00:00:00+00:00,196.44000244140625,197.67999267578125,195.2100067138672,196.4600067138672,105726200,168.02969360351562
2015-09-22 00:00:00+00:00,193.8800048828125,194.4600067138672,192.55999755859375,193.91000366210938,153890900,165.84872436523438
2015-09-23 00:00:00+00:00,194.11000061035156,194.6699981689453,192.91000366210938,193.60000610351562,92790600,165.58355712890625
2015-09-24 00:00:00+00:00,192.14999389648438,193.4499969482422,190.55999755859375,192.89999389648438,159378800,164.98484802246094
2015-09-25 00:00:00+00:00,194.63999938964844,195.0,191.80999755859375,192.85000610351562,155054800,164.9420928955078
2015-09-28 00:00:00+00:00,191.77999877929688,191.91000366210938,187.63999938964844,188.00999450683594,178515900,160.80255126953125
2015-09-29 00:00:00+00:00,188.27000427246094,189.74000549316406,186.92999267578125,188.1199951171875,159045600,160.89659118652344
2015-09-30 00:00:00+00:00,190.3699951171875,191.8300018310547,189.44000244140625,191.6300048828125,163452000,163.89865112304688
2015-10-01 00:00:00+00:00,192.0800018310547,192.49000549316406,189.82000732421875,192.1300048828125,131079000,164.3262939453125
2015-10-02 00:00:00+00:00,189.77000427246094,195.02999877929688,189.1199951171875,195.0,211003300,166.78103637695312
2015-10-05 00:00:00+00:00,196.4600067138672,198.74000549316406,196.3300018310547,198.47000122070312,126320800,169.74879455566406
2015-10-06 00:00:00+00:00,198.30999755859375,198.97999572753906,197.0,197.7899932861328,110274500,169.16725158691406
2015-10-07 00:00:00+00:00,198.89999389648438,199.8300018310547,197.47999572753906,199.41000366210938,124307300,170.5528106689453
2015-10-08 00:00:00+00:00,198.9499969482422,201.5500030517578,198.58999633789062,201.2100067138672,153055200,172.09230041503906
2015-10-09 00:00:00+00:00,201.3800048828125,201.89999389648438,200.5800018310547,201.3300018310547,107069200,172.19497680664062
2015-10-12 00:00:00+00:00,201.4199981689453,201.75999450683594,200.91000366210938,201.52000427246094,56395600,172.35743713378906
2015-10-13 00:00:00+00:00,200.64999389648438,202.16000366210938,200.0500030517578,200.25,88038700,171.2711944580078
2015-10-14 00:00:00+00:00,200.17999267578125,200.8699951171875,198.94000244140625,199.2899932861328,99106200,170.45018005371094
2015-10-15 00:00:00+00:00,200.0800018310547,202.36000061035156,199.63999938964844,202.35000610351562,134142200,173.0673065185547
2015-10-16 00:00:00+00:00,202.8300018310547,203.2899932861328,201.9199981689453,203.27000427246094,114580100,173.85423278808594
2015-10-19 00:00:00+00:00,202.5,203.3699951171875,202.1300048828125,203.3699951171875,76523900,173.93975830078125
2015-10-20 00:00:00+00:00,202.85000610351562,203.83999633789062,202.5500030517578,203.11000061035156,78448500,173.7173309326172
2015-10-21 00:00:00+00:00,203.61000061035156,203.7899932861328,201.64999389648438,201.85000610351562,102038000,172.6396942138672
2015-10-22 00:00:00+00:00,202.97999572753906,205.50999450683594,201.85000610351562,205.25999450683594,174911700,175.55618286132812
2015-10-23 00:00:00+00:00,207.25,207.9499969482422,206.3000030517578,207.50999450683594,144442300,177.4806365966797
2015-10-26 00:00:00+00:00,207.3000030517578,207.3699951171875,206.55999755859375,207.0,69033000,177.04441833496094
2015-10-27 00:00:00+00:00,206.1999969482422,207.0,205.7899932861328,206.60000610351562,77905800,176.70228576660156
2015-10-28 00:00:00+00:00,207.0,208.97999572753906,206.2100067138672,208.9499969482422,135906700,178.71221923828125
2015-10-29 00:00:00+00:00,208.35000610351562,209.27000427246094,208.2100067138672,208.8300018310547,90525500,178.60958862304688
2015-10-30 00:00:00+00:00,209.05999755859375,209.44000244140625,207.74000549316406,207.92999267578125,131076900,177.83982849121094
2015-11-02 00:00:00+00:00,208.32000732421875,210.6199951171875,208.1699981689453,210.38999938964844,86270800,179.9438934326172
2015-11-03 00:00:00+00:00,209.97000122070312,211.66000366210938,209.6999969482422,211.0,95246100,180.46556091308594
2015-11-04 00:00:00+00:00,211.35000610351562,211.5,209.72000122070312,210.36000061035156,96224500,179.9181671142578
2015-11-05 00:00:00+00:00,210.42999267578125,210.97999572753906,209.08999633789062,210.14999389648438,78408700,179.738525390625
2015-11-06 00:00:00+00:00,209.74000549316406,210.32000732421875,208.4600067138672,210.0399932861328,110471500,179.64450073242188
2015-11-09 00:00:00+00:00,209.30999755859375,209.49000549316406,206.9499969482422,208.0800018310547,131008700,177.96812438964844
2015-11-10 00:00:00+00:00,207.50999450683594,208.60000610351562,207.19000244140625,208.55999755859375,75874600,178.3786163330078
2015-11-11 00:00:00+00:00,208.8800048828125,208.94000244140625,207.66000366210938,207.74000549316406,67846000,177.67733764648438
2015-11-12 00:00:00+00:00,206.5,207.05999755859375,204.82000732421875,204.83999633789062,121315200,175.1969757080078
2015-11-13 00:00:00+00:00,204.35000610351562,204.6699981689453,202.44000244140625,202.5399932861328,153577100,173.22987365722656
2015-11-16 00:00:00+00:00,202.32000732421875,205.69000244140625,202.17999267578125,205.6199951171875,117645200,175.86415100097656
2015-11-17 00:00:00+00:00,205.99000549316406,207.0399932861328,204.8800048828125,205.47000122070312,121123700,175.73583984375
2015-11-18 00:00:00+00:00,206.0399932861328,208.89999389648438,205.99000549316406,208.72999572753906,121342500,178.5240478515625
2015-11-19 00:00:00+00:00,208.58999633789062,209.0500030517578,208.1999969482422,208.5500030517578,88220500,178.37013244628906
2015-11-20 00:00:00+00:00,209.4499969482422,210.1199951171875,208.86000061035156,209.30999755859375,94011500,179.02015686035156
2015-11-23 00:00:00+00:00,209.3800048828125,209.97999572753906,208.52000427246094,209.07000732421875,64931200,178.81491088867188
2015-11-24 00:00:00+00:00,207.8699951171875,209.8300018310547,207.41000366210938,209.35000610351562,98874400,179.05433654785156
2015-11-25 00:00:00+00:00,209.5,209.74000549316406,209.00999450683594,209.32000732421875,51980100,179.02870178222656
2015-11-27 00:00:00+00:00,209.42999267578125,209.8000030517578,208.86000061035156,209.55999755859375,37317800,179.23394775390625
2015-11-30 00:00:00+00:00,209.75,209.88999938964844,208.55999755859375,208.69000244140625,112822700,178.4898681640625
